,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,HasBsmt,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
279,1156,866,0,4,1Fam,392.0,0.0,0.0,0.0,768.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,1,CBlock,2,Typ,505.0,2.0,7.611842399580417,1,1,GasA,Ex,2Story,280,1,TA,Lvl,Gtl,10005,Inside,Reg,0,60,RL,0,3,ClearCr,117,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,7.05617528410041,AllPub,288,1977,1977,2008
280,1175,807,196,3,1Fam,421.0,0.0,0.0,0.0,386.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,1,CBlock,2,Typ,575.0,2.0,7.591861714889934,1,1,GasA,Gd,2Story,281,1,Gd,Lvl,Gtl,11287,Inside,Reg,0,60,RL,0,1,SawyerW,84,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,6.693323668269949,AllPub,0,1989,1989,2007
281,1262,0,0,2,1Fam,905.0,0.0,0.0,0.0,357.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,572.0,2.0,7.140453043101158,0,1,GasA,Gd,1Story,282,1,Gd,Lvl,Gtl,7200,Inside,Reg,0,20,FV,0,5,Somerst,120,5,6,Y,0,CompShg,Gable,Partial,New,0,Pave,5,7.140453043101158,AllPub,0,2006,2006,2006
282,1314,0,0,2,Twnhs,904.0,0.0,1.0,0.0,410.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,626.0,2.0,7.1808311990445555,0,1,GasA,Ex,1Story,283,1,Gd,Lvl,Gtl,5063,Inside,Reg,0,120,RL,0,4,NridgHt,62,5,7,Y,0,CompShg,Gable,Normal,ConLw,0,Pave,6,7.1808311990445555,AllPub,172,2007,2008,2009
283,1468,0,0,3,1Fam,0.0,0.0,0.0,0.0,1468.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,898.0,3.0,7.291656209174461,0,1,GasA,Ex,1Story,284,1,Gd,Lvl,Gtl,9612,Inside,Reg,0,20,RL,0,12,Somerst,150,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,6,7.291656209174461,AllPub,210,2008,2009,2009
284,1575,0,0,2,TwnhsE,430.0,0.0,1.0,0.0,1145.0,Y,Norm,Norm,SBrkr,52,TA,Gd,Plywood,ImStucc,0,PConc,2,Typ,529.0,2.0,7.362010551259734,0,1,GasA,Gd,1Story,285,1,Gd,Lvl,Gtl,8012,Inside,Reg,0,120,RL,0,7,SawyerW,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,7.362010551259734,AllPub,0,1992,1992,2007
285,625,625,0,2,TwnhsE,0.0,0.0,0.0,0.0,625.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,0,PConc,2,Typ,528.0,2.0,7.1308988302963465,1,1,GasA,Ex,2Story,286,1,Gd,Lvl,Gtl,4251,Inside,IR1,0,160,FV,0,6,Somerst,54,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,5,6.437751649736401,AllPub,0,2006,2007,2007
286,1085,649,0,3,1Fam,600.0,0.0,0.0,0.0,312.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,1,CBlock,1,Typ,440.0,2.0,7.458186157340487,1,1,GasA,TA,1.5Fin,287,1,Gd,Bnk,Gtl,9786,Inside,IR1,0,50,RL,0,6,NAmes,0,7,6,Y,0,CompShg,Gable,Normal,WD,128,Pave,7,6.815639990074331,AllPub,0,1962,1981,2006
287,858,0,0,3,1Fam,614.0,0.0,0.0,0.0,244.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,CBlock,1,Typ,0.0,0.0,6.754604099487962,0,1,GasA,TA,1Story,288,1,TA,Lvl,Gtl,8125,Corner,IR1,0,20,RL,0,6,NAmes,0,4,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.754604099487962,AllPub,0,1971,1971,2006
288,900,0,0,3,1Fam,450.0,0.0,0.0,0.0,432.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,0,CBlock,1,Typ,280.0,1.0,6.802394763324311,0,1,GasA,TA,1Story,289,1,TA,Lvl,Gtl,9819,Inside,IR1,0,20,RL,0,2,Sawyer,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.782192056006791,AllPub,0,1967,1967,2010
289,698,698,0,3,1Fam,0.0,0.0,0.0,0.0,698.0,Y,RRAn,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,0,BrkTil,1,Typ,384.0,1.0,7.241366283322318,0,1,GasA,Ex,2Story,290,1,TA,Lvl,Gtl,8730,Inside,Reg,0,70,RL,0,7,BrkSide,0,7,6,Y,0,CompShg,Gable,Normal,WD,259,Pave,7,6.548219102762372,AllPub,0,1915,2003,2007
290,1079,840,0,3,1Fam,0.0,0.0,0.0,0.0,1079.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,685.0,2.0,7.5595594960077,1,1,GasA,Ex,2Story,291,1,Gd,Lvl,Gtl,15611,Inside,Reg,0,60,RL,0,7,CollgCr,51,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,8,6.983789965258135,AllPub,0,2006,2006,2006
291,936,780,0,6,2fmCon,210.0,0.0,1.0,0.0,570.0,N,Norm,Norm,SBrkr,0,Fa,TA,VinylSd,VinylSd,0,PConc,2,Typ,0.0,0.0,7.447751280047908,0,1,GasA,Ex,2Story,292,1,Fa,Bnk,Gtl,5687,Inside,Reg,0,190,RL,0,3,SWISU,184,6,5,N,0,CompShg,Gable,Normal,WD,0,Pave,9,6.659293919683638,AllPub,0,1912,2000,2008
292,1148,568,0,3,1Fam,292.0,0.0,0.0,0.0,476.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,1,CBlock,1,Min2,281.0,1.0,7.447751280047908,1,1,GasA,Gd,1.5Fin,293,1,TA,Lvl,Gtl,11409,Inside,Reg,0,50,RL,0,1,Edwards,0,4,5,Y,0,CompShg,Gable,Normal,WD,160,Pave,8,6.643789733147672,AllPub,0,1949,2008,2009
293,1468,795,0,3,1Fam,795.0,0.0,1.0,0.0,0.0,Y,PosA,Norm,SBrkr,0,TA,TA,Plywood,Plywood,1,CBlock,2,Typ,539.0,2.0,7.724446645633537,1,1,GasA,Fa,2Story,294,1,Gd,Lvl,Gtl,16659,Corner,IR1,0,60,RL,0,3,NWAmes,250,7,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,6.678342114654332,AllPub,0,1977,1994,2006
294,1644,0,0,3,1Fam,1285.0,0.0,1.0,0.0,131.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,2,CBlock,1,Typ,418.0,2.0,7.404887575616125,0,1,GasA,TA,1Story,295,1,TA,Lvl,Gtl,9600,Inside,Reg,0,20,RL,0,10,NAmes,0,5,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,7.255591274253665,AllPub,110,1953,1953,2009
295,1003,0,0,3,1Fam,819.0,0.0,1.0,0.0,184.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,CBlock,1,Typ,588.0,2.0,6.910750787961936,0,1,GasA,TA,SLvl,296,1,TA,Lvl,Gtl,7937,CulDSac,IR1,0,80,RL,0,3,Mitchel,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.910750787961936,AllPub,120,1984,1984,2006
296,910,648,0,4,1Fam,420.0,0.0,0.0,0.0,490.0,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,282.0,1.0,7.351158226430694,1,1,GasA,TA,1.5Fin,297,1,TA,Lvl,Gtl,13710,Inside,Reg,0,50,RM,0,6,IDOTRR,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.813444599510896,AllPub,289,1950,1950,2007
297,975,975,0,3,1Fam,649.0,0.0,0.0,0.0,326.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,576.0,2.0,7.575584651557793,1,1,GasA,Ex,2Story,298,1,Gd,Lvl,Gtl,7399,Inside,IR1,0,60,FV,0,6,Somerst,10,5,7,Y,0,CompShg,Hip,Normal,WD,198,Pave,7,6.882437470997847,AllPub,0,1997,1998,2007
298,1041,702,0,3,1Fam,384.0,175.0,0.0,1.0,143.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,AsphShn,1,CBlock,1,Typ,539.0,2.0,7.463363045520021,2,1,GasA,Gd,2Story,299,1,TA,Lvl,Gtl,11700,Inside,Reg,0,60,RL,0,6,NWAmes,0,6,6,Y,0,CompShg,Mansard,Normal,WD,0,Pave,7,6.553933404025811,AllPub,224,1968,1968,2007
299,1152,0,0,3,1Fam,0.0,0.0,0.0,1.0,1092.0,Y,Norm,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,1,CBlock,1,Typ,300.0,1.0,7.049254841255837,0,1,GasA,Ex,1Story,300,1,Gd,Lvl,Gtl,14000,Inside,Reg,0,20,RL,0,8,Crawfor,36,8,6,Y,0,CompShg,Gable,Family,WD,0,Pave,6,6.9957661563048505,AllPub,0,1950,2004,2009
300,1336,0,0,2,2fmCon,841.0,0.0,1.0,0.0,324.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,2,CBlock,1,Typ,375.0,1.0,7.197435354096591,0,1,GasA,TA,1Story,301,1,TA,Lvl,Gtl,15750,Corner,Reg,0,190,RL,0,6,Crawfor,0,5,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,7.060476365999801,AllPub,0,1953,1953,2006
301,1210,1242,0,4,1Fam,281.0,0.0,0.0,0.0,747.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,683.0,2.0,7.804659297056102,1,1,GasA,Ex,2Story,302,1,Gd,Lvl,Gtl,16226,Inside,IR3,0,60,RL,0,5,CollgCr,50,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,6.93537044601511,AllPub,208,1998,1999,2007
302,1541,0,0,3,1Fam,0.0,0.0,0.0,0.0,1541.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,843.0,3.0,7.340186835320115,0,1,GasA,Ex,1Story,303,1,Gd,Lvl,Gtl,13704,Corner,IR1,0,20,RL,0,1,CollgCr,81,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,7.340186835320115,AllPub,468,2001,2002,2006
303,894,0,0,3,1Fam,894.0,0.0,1.0,0.0,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,0,PConc,1,Typ,552.0,2.0,6.795705775173514,0,1,GasA,TA,1Story,304,1,TA,Lvl,Gtl,9800,Corner,Reg,0,20,RL,0,7,CollgCr,0,7,5,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,5,6.795705775173514,AllPub,256,1972,1972,2006
304,1675,1818,0,3,1Fam,0.0,0.0,0.0,0.0,1470.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,1,BrkTil,3,Typ,870.0,3.0,8.158516244806831,0,1,GasA,Ex,2.5Fin,305,1,Gd,Lvl,Gtl,18386,Inside,Reg,0,75,RM,0,5,OldTown,0,9,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,7.293017679772782,AllPub,302,1880,2002,2008
305,2000,0,0,3,1Fam,1464.0,0.0,1.0,0.0,536.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,0,PConc,2,Typ,888.0,3.0,7.600902459542082,0,1,GasA,Ex,1Story,306,1,Gd,Lvl,Gtl,10386,Inside,Reg,0,20,RL,0,7,CollgCr,0,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,7.600902459542082,AllPub,168,2004,2005,2007
306,1122,1121,0,4,1Fam,700.0,0.0,1.0,0.0,0.0,Y,Feedr,Norm,SBrkr,224,TA,Gd,HdBoard,Plywood,1,CBlock,2,Typ,746.0,3.0,7.715569534520208,1,1,GasA,Gd,2Story,307,1,Gd,Lvl,Gtl,13474,Inside,Reg,0,60,RL,0,6,SawyerW,44,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,6.551080335043404,AllPub,127,1990,1991,2007
307,1035,371,0,3,1Fam,0.0,0.0,0.0,0.0,319.0,Y,Artery,Norm,FuseA,0,Fa,TA,MetalSd,MetalSd,0,CBlock,1,Typ,0.0,0.0,7.2485040723706105,0,1,GasA,TA,1.5Fin,308,1,Fa,Lvl,Gtl,7920,Inside,IR1,0,50,RM,0,3,IDOTRR,144,7,6,N,0,CompShg,Gable,Normal,WD,0,Pave,6,5.765191102784844,AllPub,0,1920,1950,2008
308,861,0,0,1,1Fam,262.0,0.0,0.0,0.0,599.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,0,CBlock,1,Typ,539.0,2.0,6.7580945044277305,0,1,GasA,Ex,1Story,309,1,TA,Lvl,Gtl,12342,Inside,IR1,0,30,RL,0,3,Edwards,0,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,6.7580945044277305,AllPub,158,1940,1950,2009
309,1944,0,0,3,1Fam,1274.0,0.0,1.0,0.0,622.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,3,PConc,2,Typ,708.0,3.0,7.572502985020384,0,1,GasA,Ex,1Story,310,1,Ex,Lvl,Gtl,12378,Inside,IR1,0,20,RL,0,11,NridgHt,175,5,9,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,7.547501682814967,AllPub,208,2003,2004,2006
310,697,804,0,3,1Fam,518.0,0.0,0.0,0.0,179.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,1,PConc,2,Typ,420.0,2.0,7.313886831633462,1,1,GasA,Gd,2Story,311,1,Gd,Lvl,Gtl,7685,Inside,IR1,0,60,RL,0,5,Gilbert,63,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.546785410760524,AllPub,190,1993,1994,2006
311,972,0,0,2,1Fam,680.0,0.0,1.0,0.0,292.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,1,CBlock,1,Typ,240.0,1.0,6.879355804460439,0,1,GasA,Ex,1Story,312,1,TA,Lvl,Gtl,8000,Inside,Reg,0,20,RL,0,5,NAmes,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.879355804460439,AllPub,0,1948,2002,2009
312,793,325,0,3,2fmCon,507.0,0.0,1.0,0.0,286.0,Y,Artery,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,1,CBlock,1,Typ,410.0,2.0,7.0192966537150445,0,1,GasA,TA,1.5Fin,313,1,TA,Lvl,Gtl,7800,Inside,Reg,0,190,RM,0,5,OldTown,0,7,5,Y,0,CompShg,Gable,Normal,WD,271,Pave,5,6.675823221634848,AllPub,0,1939,1950,2006
313,2036,0,0,3,1Fam,1236.0,820.0,2.0,0.0,80.0,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,BrkFace,2,CBlock,2,Typ,513.0,2.0,7.618742377670413,0,1,GasW,TA,1Story,314,1,TA,Low,Sev,215245,Inside,IR3,0,20,RL,0,6,Timber,0,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,7.666690200080086,AllPub,0,1965,1965,2009
314,832,809,0,3,1Fam,16.0,0.0,0.0,1.0,712.0,Y,Norm,Norm,SBrkr,234,TA,TA,Wd Sdng,Wd Sdng,1,BrkTil,1,Typ,546.0,2.0,7.403061091090091,1,1,GasA,Ex,2Story,315,1,Ex,Lvl,Gtl,9600,Inside,Reg,0,70,RM,0,8,OldTown,0,7,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.590301048196686,AllPub,0,1925,1990,2006
315,716,716,0,3,1Fam,425.0,0.0,1.0,0.0,291.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,432.0,2.0,7.266827347520591,1,1,GasA,Ex,2Story,316,1,Gd,Lvl,Gtl,7795,Inside,IR1,0,60,RL,0,7,Gilbert,51,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.573680166960646,AllPub,100,2004,2005,2009
316,1153,1200,0,4,1Fam,692.0,0.0,1.0,0.0,153.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,1,CBlock,2,Typ,484.0,2.0,7.763446388727362,1,1,GasA,TA,2Story,317,1,Ex,Lvl,Gtl,13005,Corner,IR1,0,60,RL,0,8,NWAmes,195,7,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,6.739336627357174,AllPub,288,1980,1980,2009
317,1088,871,0,3,1Fam,0.0,0.0,0.0,0.0,1088.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,1025.0,3.0,7.580189417944541,1,1,GasA,Ex,2Story,318,1,Gd,Lvl,Gtl,9000,Inside,Reg,0,60,FV,0,12,Somerst,46,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,6.992096427415888,AllPub,208,2006,2006,2007
318,1372,1274,0,4,1Fam,987.0,0.0,1.0,0.0,360.0,Y,Norm,Norm,SBrkr,144,TA,Gd,HdBoard,HdBoard,1,PConc,2,Typ,656.0,3.0,7.880804344674901,1,1,GasA,Ex,2Story,319,1,Gd,Low,Mod,9900,Inside,Reg,0,60,RL,0,4,NoRidge,60,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,7.205635176410364,AllPub,340,1993,1993,2009
319,1472,0,0,3,1Fam,1036.0,0.0,1.0,0.0,336.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,2,CBlock,2,Typ,588.0,2.0,7.294377299288821,0,1,GasA,TA,SLvl,320,1,TA,Lvl,Gtl,14115,Inside,Reg,0,80,RL,0,6,NWAmes,48,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,7.22402480828583,AllPub,233,1980,1980,2009
320,1249,1347,0,4,1Fam,0.0,0.0,0.0,0.0,1249.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,0,PConc,3,Typ,840.0,3.0,7.86172707782398,1,1,GasA,Ex,2Story,321,1,Gd,Lvl,Gtl,16259,Corner,Reg,0,60,RL,0,9,NridgHt,154,5,9,Y,0,CompShg,Gable,Partial,New,0,Pave,9,7.130098510125578,AllPub,240,2006,2006,2006
321,1136,1332,0,4,1Fam,970.0,0.0,1.0,0.0,166.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,872.0,3.0,7.811163385025279,1,1,GasA,Ex,2Story,322,1,Gd,Lvl,Gtl,12099,Inside,IR1,0,60,RL,0,6,NridgHt,154,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,7.035268599281097,AllPub,184,2004,2004,2007
322,1553,1177,0,4,1Fam,28.0,1474.0,1.0,0.0,0.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,1,CBlock,2,Typ,576.0,2.0,7.912056888179006,1,1,GasA,Ex,2Story,323,1,Gd,Lvl,Gtl,10380,Inside,IR1,0,60,RL,0,8,SawyerW,96,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,7.31455283232408,AllPub,201,1986,1987,2007
323,1163,0,0,3,1Fam,256.0,0.0,1.0,0.0,906.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,0,CBlock,1,Typ,220.0,1.0,7.0587581525186645,0,1,GasA,Ex,1Story,324,1,TA,Lvl,Gtl,5820,Inside,Reg,0,20,RM,0,7,OldTown,98,8,3,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,7.057897937411856,AllPub,142,1955,2005,2006
324,1898,1080,0,5,1Fam,0.0,0.0,0.0,0.0,710.0,Y,PosN,Norm,SBrkr,0,Gd,Gd,Wd Sdng,Wd Sdng,1,CBlock,2,Typ,564.0,2.0,7.999007213243955,1,1,GasA,Ex,SLvl,325,1,Gd,Lvl,Gtl,11275,Corner,Reg,0,80,RL,0,6,NAmes,0,7,7,Y,0,WdShake,Mansard,Normal,WD,0,Pave,11,6.565264970035361,AllPub,240,1967,2007,2010
325,803,0,0,2,1Fam,116.0,0.0,0.0,0.0,604.0,N,RRAe,Norm,FuseF,244,TA,TA,MetalSd,MetalSd,0,CBlock,1,Typ,360.0,2.0,6.688354713946762,0,1,GasA,Po,1.5Unf,326,1,TA,Lvl,Gtl,5000,Inside,Reg,0,45,RM,0,12,IDOTRR,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.579251212010101,AllPub,0,1941,1950,2007
326,1719,0,0,1,TwnhsE,1619.0,0.0,2.0,0.0,100.0,Y,Norm,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,2,PConc,1,Typ,473.0,2.0,7.449498005382849,1,1,GasA,Ex,1Story,327,1,Gd,Lvl,Gtl,10846,CulDSac,IR1,0,120,RL,0,5,Veenker,30,5,8,Y,0,CompShg,Gable,Normal,Con,0,Pave,6,7.449498005382849,AllPub,122,1993,1993,2008
327,1383,0,0,3,1Fam,565.0,0.0,0.0,0.0,818.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,292.0,1.0,7.232010331664759,1,1,GasA,TA,1Story,328,1,TA,Lvl,Gtl,11600,Inside,Reg,0,20,RL,0,4,NAmes,45,5,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,7.232010331664759,AllPub,0,1960,1960,2006
328,1445,689,0,5,1Fam,0.0,0.0,0.0,0.0,844.0,N,PosN,Norm,FuseA,268,TA,TA,Wd Sdng,Wd Shng,0,BrkTil,2,Typ,441.0,2.0,7.665753431861699,0,1,GasA,Gd,2.5Unf,329,1,Gd,Bnk,Gtl,11888,Inside,IR1,0,75,RL,0,7,BrkSide,60,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,6.738152494595957,AllPub,0,1916,1994,2009
329,596,596,0,3,1Fam,0.0,0.0,0.0,0.0,596.0,N,Norm,Norm,SBrkr,137,TA,TA,Wd Sdng,Wd Shng,0,PConc,1,Typ,189.0,1.0,7.083387847625295,0,1,GasA,TA,2Story,330,1,TA,Lvl,Gtl,6402,Corner,Reg,0,70,RM,0,7,IDOTRR,0,5,5,N,0,CompShg,Gable,Normal,WD,0,Pave,6,6.39024066706535,AllPub,0,1920,1950,2009
330,1728,0,0,6,Duplex,40.0,264.0,0.0,1.0,1424.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,CBlock,2,Typ,352.0,1.0,7.454719949364001,0,1,GasA,TA,1Story,331,2,TA,Lvl,Gtl,10624,Inside,IR1,0,90,RL,0,11,NAmes,0,4,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,7.454719949364001,AllPub,155,1964,1964,2007
331,1056,0,0,3,1Fam,846.0,0.0,1.0,0.0,210.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,308.0,1.0,6.962243464266207,0,1,GasA,Fa,1Story,332,1,TA,Lvl,Gtl,8176,Inside,Reg,0,20,RL,0,8,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.962243464266207,AllPub,0,1958,1992,2007
332,1629,0,0,3,1Fam,1124.0,479.0,1.0,0.0,1603.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,880.0,3.0,7.395721608602045,0,1,GasA,Ex,1Story,333,1,Gd,Lvl,Gtl,10655,Inside,IR1,0,20,RL,0,10,NridgHt,0,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,8.072779333169498,AllPub,0,2003,2004,2009
333,1358,0,0,2,TwnhsE,720.0,0.0,1.0,0.0,638.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,484.0,2.0,7.213768308118642,0,1,GasA,Ex,1Story,334,1,Gd,Lvl,Gtl,8198,FR3,Reg,0,120,RM,0,7,NridgHt,30,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,7.213768308118642,AllPub,192,2004,2004,2008
334,943,695,0,3,1Fam,828.0,0.0,1.0,0.0,115.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,2,PConc,2,Typ,472.0,2.0,7.401231264413015,1,1,GasA,Gd,2Story,335,1,TA,Lvl,Gtl,9042,Inside,IR1,0,60,RL,0,7,Gilbert,38,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,6.849066282633458,AllPub,100,1998,1998,2008
335,1619,167,0,3,2fmCon,1249.0,147.0,2.0,0.0,103.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,2,CBlock,2,Typ,529.0,2.0,7.487733761436444,0,1,GasA,Ex,1.5Fin,336,1,TA,HLS,Sev,164660,Corner,IR1,0,190,RL,700,8,Timber,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Grvl,7,7.312553498102598,AllPub,670,1965,1965,2008
336,1922,0,0,3,1Fam,1249.0,0.0,1.0,0.0,673.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,676.0,3.0,7.561121589530238,0,1,GasA,Ex,1Story,337,1,Gd,HLS,Gtl,14157,Corner,IR1,0,20,RL,0,7,StoneBr,51,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,7.561121589530238,AllPub,178,2005,2006,2007
337,1536,0,0,3,1Fam,810.0,0.0,1.0,0.0,726.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,532.0,2.0,7.336936913707618,0,1,GasA,Ex,1Story,338,1,Gd,Lvl,Gtl,9135,Inside,Reg,0,20,RL,0,12,CollgCr,74,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,7.336936913707618,AllPub,192,2002,2003,2008
338,1621,0,0,3,1Fam,213.0,0.0,1.0,0.0,995.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,0,CBlock,2,Typ,440.0,2.0,7.390798521735676,0,1,GasA,Ex,1Story,339,1,Gd,Lvl,Gtl,14145,Corner,Reg,0,20,RL,400,5,NWAmes,45,7,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,7.0967213784947605,AllPub,108,1984,1998,2006
